"arrest_key","arrest_date","pd_cd","pd_desc","ky_cd","ofns_desc","law_code","law_cat_cd","arrest_boro","arrest_precinct","jurisdiction_code","age_group","perp_sex","perp_race","x_coord_cd","y_coord_cd","latitude","longitude","lon_lat"
"279732967","2023-12-30T00:00:00.000","478","THEFT OF SERVICES, UNCLASSIFIE","343","OTHER OFFENSES RELATED TO THEF","PL 1651503","M","B","44","1","25-44","M","BLACK","1004749","240880","40.82781161940969","-73.92592932593037","POINT (-73.92592932593037 40.82781161940969)"
"279733692","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","75","0","18-24","F","BLACK","1019143","185727","40.676388","-73.874204","POINT (-73.874204 40.676388)"
"279733439","2023-12-30T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553004","F","K","71","0","25-44","M","BLACK","1001053","183108","40.66924991642585","-73.93942872007084","POINT (-73.93942872007084 40.66924991642585)"
"279733446","2023-12-30T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","K","75","0","25-44","M","BLACK","1016360","187069","40.680081","-73.884228","POINT (-73.884228 40.680081)"
"279711094","2023-12-30T00:00:00.000","782","WEAPONS, POSSESSION, ETC","236","DANGEROUS WEAPONS","PL 2650101","M","Q","113","3","65+","M","BLACK","1046315","187088","40.6799807384666","-73.7762339071953","POINT (-73.7762339071953 40.6799807384666)"
"279704000","2023-12-30T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0511001","M","M","7","0","25-44","M","WHITE","990723","199751","40.71494468464862","-73.97665020158652","POINT (-73.97665020158652 40.71494468464862)"
"279733456","2023-12-30T00:00:00.000","782","WEAPONS, POSSESSION, ETC","236","DANGEROUS WEAPONS","PL 2650102","M","M","26","2","18-24","F","BLACK","996064","235090","40.811938","-73.957318","POINT (-73.957318 40.811938)"
"279721001","2023-12-30T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553001","F","Q","105","0","25-44","M","WHITE HISPANIC","1057766","203992","40.726284","-73.73476","POINT (-73.73476 40.726284)"
"279733430","2023-12-30T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL05110MU","M","B","43","0","18-24","M","BLACK HISPANIC","1018510","239538","40.82408555752647","-73.87621251091896","POINT (-73.87621251091896 40.82408555752647)"
"279731334","2023-12-30T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL05110MU","M","K","75","0","45-64","M","BLACK","1013227","183621","40.67062651008049","-73.89554183893488","POINT (-73.89554183893488 40.67062651008049)"
"279728642","2023-12-30T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553004","F","M","13","0","25-44","M","BLACK","987048","206851","40.73443438732101","-73.98990393253564","POINT (-73.98990393253564 40.73443438732101)"
"279709530","2023-12-30T00:00:00.000","106","ASSAULT POLICE/PEACE OFFICER","106","FELONY ASSAULT","PL 1200800","F","S","122","2","25-44","M","BLACK","955641","153484","40.587909","-74.103003","POINT (-74.103003 40.587909)"
"279719068","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","113","3","25-44","M","BLACK","1046315","187088","40.6799807384666","-73.7762339071953","POINT (-73.7762339071953 40.6799807384666)"
"279728639","2023-12-30T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","K","67","0","65+","M","BLACK","997426","176496","40.651108","-73.952516","POINT (-73.952516 40.651108)"
"279703997","2023-12-30T00:00:00.000","841","PUBLIC HEALTH LAW,UNCLASSIFIED","364","OTHER STATE LAWS (NON PENAL LA","PHL3380005","M","M","14","0","25-44","M","WHITE","985161","212626","40.750287","-73.996709","POINT (-73.996709 40.750287)"
"279730086","2023-12-30T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","M","34","0","45-64","M","BLACK","1005600","253668","40.862912","-73.922814","POINT (-73.922814 40.862912)"
"279741101","2023-12-30T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553001","F","Q","110","0","25-44","M","WHITE HISPANIC","1019946","206619","40.733729","-73.871197","POINT (-73.871197 40.733729)"
"279704600","2023-12-30T00:00:00.000","782","WEAPONS, POSSESSION, ETC","236","DANGEROUS WEAPONS","PL 2650102","M","Q","113","3","25-44","M","BLACK","1046315","187088","40.6799807384666","-73.7762339071953","POINT (-73.7762339071953 40.6799807384666)"
"279728652","2023-12-30T00:00:00.000","729","FORGERY,ETC.,UNCLASSIFIED-FELO","113","FORGERY","PL 1701501","F","Q","109","0","25-44","M","BLACK HISPANIC","1030695","216093","40.75967980687585","-73.83234815428924","POINT (-73.83234815428924 40.75967980687585)"
"279704594","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","77","0","25-44","M","BLACK","998411","183949","40.671563","-73.948949","POINT (-73.948949 40.671563)"
"279733249","2023-12-30T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","M","25","2","45-64","F","BLACK","1001864","233389","40.807258","-73.936371","POINT (-73.936371 40.807258)"
"279738717","2023-12-30T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553001","F","K","63","0","25-44","F","BLACK","1006250","161865","40.610931","-73.920761","POINT (-73.920761 40.610931)"
"279730077","2023-12-30T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0511001","M","K","83","0","25-44","F","UNKNOWN","1005771","194717","40.701103743718804","-73.9223842510617","POINT (-73.9223842510617 40.701103743718804)"
"279712945","2023-12-30T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","Q","112","0","25-44","M","WHITE","1025907","202345","40.721971","-73.849715","POINT (-73.849715 40.721971)"
"279706842","2023-12-30T00:00:00.000","139","MURDER,UNCLASSIFIED","101","MURDER & NON-NEGL. MANSLAUGHTE","PL 1252501","F","K","70","0","25-44","M","BLACK","991626","169071","40.630736","-73.973423","POINT (-73.973423 40.630736)"
"279706850","2023-12-30T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","Q","105","0","25-44","F","BLACK","1049558","181610","40.664914","-73.76459","POINT (-73.76459 40.664914)"
"279719059","2023-12-30T00:00:00.000","681","CHILD, ENDANGERING WELFARE","233","SEX CRIMES","PL 2601001","M","B","42","0","45-64","F","BLACK","1008690","238862","40.8222710411331","-73.911697780277","POINT (-73.911697780277 40.8222710411331)"
"279722934","2023-12-30T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","K","67","0","25-44","F","BLACK","996876","177504","40.653877","-73.954496","POINT (-73.954496 40.653877)"
"279711083","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B","52","0","25-44","F","WHITE HISPANIC","1009423","252697","40.860235","-73.908996","POINT (-73.908996 40.860235)"
"279697899","2023-12-30T00:00:00.000","793","WEAPONS POSSESSION 3","118","DANGEROUS WEAPONS","PL 2650201","F","K","63","0","45-64","M","BLACK","1000520","168264","40.628508","-73.941384","POINT (-73.941384 40.628508)"
"279699165","2023-12-30T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","K","77","0","45-64","M","BLACK","995880","185346","40.675403","-73.958072","POINT (-73.958072 40.675403)"
"279720992","2023-12-30T00:00:00.000","244","BURGLARY,UNCLASSIFIED,UNKNOWN","107","BURGLARY","PL 1402000","F","K","78","0","18-24","M","WHITE HISPANIC","990544","184110","40.672017","-73.977307","POINT (-73.977307 40.672017)"
"279730094","2023-12-30T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553001","F","M","6","0","45-64","M","BLACK","984433","206172","40.732572","-73.999339","POINT (-73.999339 40.732572)"
"279698055","2023-12-30T00:00:00.000","511","CONTROLLED SUBSTANCE, POSSESSI","235","DANGEROUS DRUGS","PL 2200300","M","K","72","0","25-44","M","ASIAN / PACIFIC ISLANDER","982250","171628","40.63775554157618","-74.00720617599917","POINT (-74.00720617599917 40.63775554157618)"
"279728629","2023-12-30T00:00:00.000","793","WEAPONS POSSESSION 3","118","DANGEROUS WEAPONS","PL 2650201","F","B","42","0","25-44","M","BLACK","1010131","240105","40.82567","-73.906484","POINT (-73.906484 40.82567)"
"279733463","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","110","0","25-44","M","WHITE HISPANIC","1023588","210602","40.744644","-73.858033","POINT (-73.858033 40.744644)"
"279707477","2023-12-30T00:00:00.000","494","STOLEN PROPERTY 2,1,POSSESSION","111","POSSESSION OF STOLEN PROPERTY","PL 1655000","F","B","41","0","18-24","M","WHITE HISPANIC","1012094","238338","40.820815","-73.899397","POINT (-73.899397 40.820815)"
"279712946","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","S","121","0","25-44","M","WHITE HISPANIC","937954","154211","40.589831","-74.166688","POINT (-74.166688 40.589831)"
"279739235","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","110","0","25-44","M","WHITE HISPANIC","1020828","206894","40.734478","-73.868013","POINT (-73.868013 40.734478)"
"279712936","2023-12-30T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 160102A","F","K","62","0","25-44","M","WHITE HISPANIC","991119","157851","40.599939","-73.975263","POINT (-73.975263 40.599939)"
"279709517","2023-12-30T00:00:00.000","905","INTOXICATED DRIVING,ALCOHOL","347","INTOXICATED & IMPAIRED DRIVING","VTL1192000","M","K","84","0","25-44","M","WHITE HISPANIC","987012","192930","40.69622458406415","-73.99003954358098","POINT (-73.99003954358098 40.69622458406415)"
"279733461","2023-12-30T00:00:00.000","705","FORGERY,ETC.-MISD.","358","OFFENSES INVOLVING FRAUD","PL 1702000","M","Q","105","0","18-24","F","BLACK","1052693","187158","40.68011759688822","-73.75323687077469","POINT (-73.75323687077469 40.68011759688822)"
"279728631","2023-12-30T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0511001","M","B","40","0","45-64","M","BLACK","1006074","236931","40.816972","-73.921152","POINT (-73.921152 40.816972)"
"279734478","2023-12-30T00:00:00.000","105","STRANGULATION 1ST","106","FELONY ASSAULT","PL 1211200","F","S","122","0","25-44","M","WHITE HISPANIC","961994","157015","40.597619","-74.080141","POINT (-74.080141 40.597619)"
"279724835","2023-12-30T00:00:00.000","439","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","109","GRAND LARCENY","PL 1553501","F","K","78","0","<18","M","BLACK","990544","184110","40.672017","-73.977307","POINT (-73.977307 40.672017)"
"279730101","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","103","0","45-64","M","WHITE HISPANIC","1038009","194117","40.699321","-73.806122","POINT (-73.806122 40.699321)"
"279703991","2023-12-30T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0511D01","M","K","78","0","18-24","M","ASIAN / PACIFIC ISLANDER","991724","186291","40.67799932662527","-73.973054269436","POINT (-73.973054269436 40.67799932662527)"
"279733239","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","K","63","0","18-24","M","WHITE HISPANIC","1006250","161865","40.610931","-73.920761","POINT (-73.920761 40.610931)"
"279717365","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","71","0","25-44","M","BLACK","1003012","178467","40.656508","-73.932377","POINT (-73.932377 40.656508)"
"279732997","2023-12-30T00:00:00.000","705","FORGERY,ETC.-MISD.","358","OFFENSES INVOLVING FRAUD","PL 1702000","M","Q","105","0","25-44","M","BLACK","1058155","184791","40.673576828555746","-73.73357034989087","POINT (-73.73357034989087 40.673576828555746)"
"279733236","2023-12-30T00:00:00.000","397","ROBBERY,OPEN AREA UNCLASSIFIED","105","ROBBERY","PL 1601001","F","K","70","0","18-24","F","BLACK","994990","177953","40.655111","-73.961289","POINT (-73.961289 40.655111)"
"279730095","2023-12-30T00:00:00.000","115","RECKLESS ENDANGERMENT 2","355","OFFENSES AGAINST THE PERSON","PL 1202000","M","M","19","0","18-24","M","WHITE HISPANIC","994328","219259","40.76848590686806","-73.96361679993194","POINT (-73.96361679993194 40.76848590686806)"
"279698046","2023-12-30T00:00:00.000","478","THEFT OF SERVICES, UNCLASSIFIE","343","OTHER OFFENSES RELATED TO THEF","PL 1651503","M","B","47","1","25-44","M","BLACK","1021171","258964","40.8773933872306","-73.86649088012618","POINT (-73.86649088012618 40.8773933872306)"
"279719062","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","K","90","0","18-24","F","WHITE HISPANIC","999375","195316","40.702761101659796","-73.945450150539","POINT (-73.945450150539 40.702761101659796)"
"279711085","2023-12-30T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","B","44","0","18-24","M","BLACK","1006250","245145","40.839516","-73.920489","POINT (-73.920489 40.839516)"
"279732958","2023-12-30T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0511001","M","B","40","0","25-44","M","BLACK HISPANIC","1007046","236603","40.81606683945181","-73.91764392674679","POINT (-73.91764392674679 40.81606683945181)"
"279722938","2023-12-30T00:00:00.000","779","PUBLIC ADMINISTRATION,UNCLASSI","126","MISCELLANEOUS PENAL LAW","PL 215510B","F","K","79","2","65+","M","BLACK","997851","189681","40.6873","-73.950956","POINT (-73.950956 40.6873)"
"279733262","2023-12-30T00:00:00.000","681","CHILD, ENDANGERING WELFARE","233","SEX CRIMES","PL 2601001","M","Q","100","0","25-44","M","BLACK","1035329","152802","40.5859433449759","-73.8161019228725","POINT (-73.8161019228725 40.5859433449759)"
"279711099","2023-12-30T00:00:00.000","793","WEAPONS POSSESSION 3","118","DANGEROUS WEAPONS","PL 2650201","F","S","122","0","25-44","M","BLACK","955641","153484","40.587909","-74.103003","POINT (-74.103003 40.587909)"
"279727142","2023-12-30T00:00:00.000","511","CONTROLLED SUBSTANCE, POSSESSI","235","DANGEROUS DRUGS","PL 2200300","M","M","33","1","65+","M","BLACK","999503","243153","40.834060968396635","-73.94487994277772","POINT (-73.94487994277772 40.834060968396635)"
"279714393","2023-12-30T00:00:00.000","792","CRIMINAL POSSESSION WEAPON","118","DANGEROUS WEAPONS","PL 265031B","F","K","63","0","25-44","M","BLACK","1008161","163507","40.6154330648105","-73.91387535918699","POINT (-73.91387535918699 40.6154330648105)"
"279728650","2023-12-30T00:00:00.000","139","MURDER,UNCLASSIFIED","101","MURDER & NON-NEGL. MANSLAUGHTE","PL 1252501","F","Q","106","0","25-44","M","BLACK","1028604","187929","40.682389","-73.840079","POINT (-73.840079 40.682389)"
"279698042","2023-12-30T00:00:00.000","849","NY STATE LAWS,UNCLASSIFIED VIO","677","OTHER STATE LAWS","LOC00000V0","V","B","47","1","25-44","M","BLACK","1023686","264804","40.893411457088085","-73.85736207903054","POINT (-73.85736207903054 40.893411457088085)"
"279733686","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B","44","0","25-44","M","BLACK","1005142","246042","40.841981","-73.924492","POINT (-73.924492 40.841981)"
"279699192","2023-12-30T00:00:00.000","922","TRAFFIC,UNCLASSIFIED MISDEMEAN","348","VEHICLE AND TRAFFIC LAWS","VTL0512000","M","Q","102","0","25-44","M","BLACK","1032235","192287","40.69433004046157","-73.82695900437062","POINT (-73.82695900437062 40.69433004046157)"
"279728635","2023-12-30T00:00:00.000","729","FORGERY,ETC.,UNCLASSIFIED-FELO","113","FORGERY","PL 1701003","F","K","88","0","25-44","M","BLACK","993976","188402","40.683793","-73.96493","POINT (-73.96493 40.683793)"
"279699189","2023-12-30T00:00:00.000","101","ASSAULT 3","344","ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q","112","0","25-44","M","WHITE","1026607","207468","40.736028","-73.847156","POINT (-73.847156 40.736028)"
"279709513","2023-12-30T00:00:00.000","681","CHILD, ENDANGERING WELFARE","233","SEX CRIMES","PL 2601001","M","B","48","0","45-64","F","BLACK","1011751","246839","40.8441566000203","-73.9006054489734","POINT (-73.9006054489734 40.8441566000203)"
"279709516","2023-12-30T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200502","F","B","48","0","65+","M","BLACK","1013585","251430","40.856746","-73.893953","POINT (-73.893953 40.856746)"
"279733436","2023-12-30T00:00:00.000","705","FORGERY,ETC.-MISD.","358","OFFENSES INVOLVING FRAUD","PL 1702000","M","B","50","0","25-44","M","BLACK HISPANIC","1013372","261914","40.88551939239177","-73.89467979567706","POINT (-73.89467979567706 40.88551939239177)"
"279707481","2023-12-30T00:00:00.000","268","CRIMINAL MIS 2 & 3","121","CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","K","90","0","25-44","M","WHITE HISPANIC","997729","198291","40.710931","-73.951379","POINT (-73.951379 40.710931)"
"279733432","2023-12-30T00:00:00.000","113","MENACING,UNCLASSIFIED","344","ASSAULT 3 & RELATED OFFENSES","PL 1201500","M","B","47","0","25-44","F","BLACK","1023399","265246","40.894627","-73.858395","POINT (-73.858395 40.894627)"
"279699161","2023-12-30T00:00:00.000","792","CRIMINAL POSSESSION WEAPON","118","DANGEROUS WEAPONS","PL 265031B","F","B","40","0","18-24","M","BLACK","1007965","234486","40.810253848300995","-73.91433129844991","POINT (-73.91433129844991 40.810253848300995)"
"279727151","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","M","1","0","25-44","M","BLACK","984721","202913","40.723628","-73.998298","POINT (-73.998298 40.723628)"
"279733691","2023-12-30T00:00:00.000","782","WEAPONS, POSSESSION, ETC","236","DANGEROUS WEAPONS","PL 2650101","M","K","77","0","25-44","M","BLACK","998097","184951","40.674313654478595","-73.95008068960024","POINT (-73.95008068960024 40.674313654478595)"
"279734456","2023-12-30T00:00:00.000","109","ASSAULT 2,1,UNCLASSIFIED","106","FELONY ASSAULT","PL 1200501","F","B","49","0","45-64","M","BLACK","1021489","255055","40.866664","-73.865362","POINT (-73.865362 40.866664)"
"279730096","2023-12-30T00:00:00.000","729","FORGERY,ETC.,UNCLASSIFIED-FELO","113","FORGERY","PL 1702500","F","M","7","0","25-44","M","BLACK","987611","201298","40.719194","-73.987872","POINT (-73.987872 40.719194)"
"279709512","2023-12-30T00:00:00.000","748","CONTEMPT,CRIMINAL","359","OFFENSES AGAINST PUBLIC ADMINI","PL 2155002","M","B","47","0","25-44","M","BLACK HISPANIC","1026486","262591","40.887325","-73.847247","POINT (-73.847247 40.887325)"
"279733458","2023-12-30T00:00:00.000","339","LARCENY,PETIT FROM OPEN AREAS,","341","PETIT LARCENY","PL 1552500","M","Q","106","0","25-44","M","WHITE HISPANIC","1034335","185819","40.676567","-73.819433","POINT (-73.819433 40.676567)"
"279732972","2023-12-30T00:00:00.000","729","FORGERY,ETC.,UNCLASSIFIED-FELO","113","FORGERY","PL 1701003","F","K","73","0","18-24","M","BLACK HISPANIC","1008883","183247","40.669616","-73.911203","POINT (-73.911203 40.669616)"
